"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",49.25,-16.9166666666667,21.7631874084473,9.59012508392334,64.2920532226562,230.328308105469,29.0162506103516,14.0997495651245,14.916501045227,24.3402500152588,19.72483253479,24.3402500152588,18.8609161376953,2225,340,72,53.6293525695801,987,260,987,316
"background",47.0833333333333,-19.0833333333333,17.7366771697998,12.2402296066284,69.0290451049805,221.119277954102,25.3767490386963,7.64475011825562,17.7319984436035,19.8643341064453,14.653208732605,19.8643341064453,14.653208732605,1437,342,6,104.403457641602,861,23,861,23
"background",45.5833333333333,-23.5833333333333,23.4767818450928,15.2565622329712,67.9458541870117,279.952056884766,33.5767517089844,11.1227502822876,22.4540023803711,26.2177925109863,19.5452919006348,26.2177925109863,19.5452919006348,799,194,6,104.930290222168,512,23,512,23
"background",46.25,-19.4166666666667,22.7973747253418,13.223874092102,67.8678207397461,196.590850830078,31.1609992980957,11.6762504577637,19.484748840332,24.5844993591309,20.0520820617676,24.5844993591309,20.0520820617676,1477,340,6,104.983062744141,895,19,895,19
"background",55.75,-21.25,16.6144943237305,6.34793424606323,50.3212661743164,241.633926391602,23.1994304656982,10.5846157073975,12.6148147583008,19.5451564788818,14.3079776763916,19.5451564788818,13.6694688796997,1718,237,63,44.8721199035645,694,228,694,259
"background",44.4166666666667,-23.9166666666667,24.3331146240234,15.503812789917,66.2471084594727,317.922515869141,34.7372512817383,11.33424949646,23.4030017852783,27.4169578552246,21.1437511444092,27.4169578552246,20.0301246643066,622,158,5,106.321441650391,409,19,409,22
"background",46.9166666666667,-18.0833333333333,20.8347492218018,12.7575416564941,67.9450988769531,202.352264404297,29.3190002441406,10.5427503585815,18.7762489318848,22.5289573669434,17.9045009613037,22.6090831756592,17.9045009613037,1603,383,4,109.559089660645,1016,15,880,15
"background",46.75,-16.25,26.5899696350098,12.6492290496826,69.9258117675781,145.23486328125,34.9464988708496,16.8570003509521,18.0894985198975,27.3498344421387,24.9764995574951,28.0638332366943,24.4733753204346,1460,429,2,124.306541442871,1026,7,357,7
"background",47.9166666666667,-16.5833333333333,20.0565719604492,13.4543123245239,69.7774429321289,208.728286743164,29.2954998016357,10.0137500762939,19.2817497253418,21.9985408782959,17.8755416870117,21.9985408782959,17.1787090301514,1221,348,1,126.018180847168,856,3,856,4
"background",48.25,-15.25,24.8885936737061,11.9630212783813,69.7176132202148,182.07470703125,32.9555015563965,15.7962503433228,17.159252166748,26.4036674499512,22.308500289917,26.4888744354248,22.308500289917,1661,475,1,125.670463562012,1167,5,876,5
"background",43.9166666666667,-23.9166666666667,24.8774471282959,14.679895401001,65.6282730102539,318.450134277344,34.5692481994629,12.201000213623,22.3682479858398,28.0609588623047,21.648416519165,28.0732917785645,20.5935001373291,545,136,4,105.928466796875,361,17,308,20
"background",46.25,-18.5833333333333,21.9815216064453,13.0273752212524,67.4783782958984,189.319427490234,30.4412498474121,11.1352500915527,19.3059997558594,23.4473323822021,19.2197914123535,23.5846252441406,19.2197914123535,1654,367,6,105.079437255859,1000,21,825,21
"background",48.0833333333333,-21.4166666666667,22.9341449737549,8.69995880126953,59.6214256286621,235.421951293945,29.5804996490479,14.9884996414185,14.5920000076294,25.5638332366943,21.0349998474121,25.5638332366943,19.9387493133545,2459,402,94,56.548267364502,1160,318,1160,383
"background",47.5833333333333,-23.5833333333333,23.2900238037109,9.86408424377441,59.8884048461914,246.396072387695,30.5538730621338,14.0830984115601,16.470775604248,25.9100933074951,21.5680751800537,25.959156036377,20.0239429473877,2353,347,82,47.0629844665527,980,319,961,413
"background",45.75,-19.9166666666667,25.4463748931885,13.796875,66.2085800170898,205.756866455078,34.7122497558594,13.8737497329712,20.8385009765625,27.0337505340576,22.4593334197998,27.2375411987305,22.4593334197998,1343,364,4,114.022369384766,882,14,736,14
"background",50.0833333333333,-13.4166666666667,25.995174407959,7.73421049118042,64.184326171875,157.971878051758,31.9236831665039,19.8736839294434,12.0499992370605,27.6837711334229,24.4469299316406,27.771053314209,23.9956130981445,1512,213,60,44.5636672973633,605,216,579,233
"background",44.75,-24.75,24.5703964233398,14.4292917251587,65.0656814575195,320.101593017578,34.5107498168945,12.33424949646,22.1765003204346,27.9271659851074,21.22829246521,27.9271659851074,20.3017921447754,527,117,6,92.2082138061523,320,25,320,32
"background",40.25,-11.4166666666667,25.2441349029541,9.75256156921387,69.7620697021484,153.126205444336,31.6512489318848,17.671501159668,13.9797477722168,26.7207088470459,23.343334197998,26.8413753509521,23.2158336639404,1077,219,7,93.4841613769531,601,28,530,35
"background",48.4166666666667,-20.4166666666667,23.2121257781982,8.5493745803833,59.5039215087891,232.976898193359,29.9225006103516,15.5547504425049,14.3677501678467,25.7589168548584,21.2726669311523,25.8072090148926,20.2390842437744,2662,420,73,52.135856628418,1180,306,1022,474
"background",40.5833333333333,-12.9166666666667,25.4524307250977,9.18997955322266,70.0824661254883,154.430953979492,31.2273807525635,18.1142864227295,13.113094329834,26.827579498291,24.4569454193115,26.9914684295654,23.3101196289062,837,195,2,101.74201965332,520,15,436,33
"background",48.4166666666667,-18.25,19.031551361084,11.3619794845581,65.2331237792969,264.263702392578,27.2172508239746,9.79975032806396,17.4174995422363,21.6860828399658,15.4343748092651,21.6860828399658,15.4343748092651,1371,291,21,92.4387283325195,790,87,790,87
"background",50.0833333333333,-15.5833333333333,21.7478122711182,7.8239164352417,60.0580749511719,217.914703369141,28.5157508850098,15.4884996414185,13.0272512435913,23.8667907714844,20.792667388916,24.2581672668457,18.9441242218018,2833,386,88,41.4932403564453,1059,317,1048,511
"background",46.9166666666667,-19.4166666666667,16.0912494659424,12.6555004119873,69.8321151733398,215.822402954102,24.0715007781982,5.94875001907349,18.1227512359619,18.1297492980957,13.0397500991821,18.1315841674805,13.0397500991821,1659,345,10,94.7555084228516,951,33,915,33
"background",47.0833333333333,-16.25,25.9373550415039,12.3070001602173,71.4277420043945,138.237930297852,33.7967491149902,16.5667495727539,17.2299995422363,26.808708190918,23.9365844726562,27.22825050354,23.9365844726562,1447,422,1,126.459205627441,1034,3,756,3
"background",47.9166666666667,-18.5833333333333,18.0170631408691,11.1489582061768,64.3054580688477,260.436614990234,25.9477500915527,8.61025047302246,17.3374996185303,20.5711250305176,14.5912914276123,20.5837917327881,14.5129585266113,1370,310,19,97.0428161621094,825,67,780,74
"background",46.9166666666667,-23.25,19.9768753051758,11.0325422286987,62.3695068359375,273.173797607422,27.9307498931885,10.2417497634888,17.6889991760254,22.8438758850098,16.9617500305176,22.8438758850098,16.3001251220703,1518,296,30,81.8147277832031,823,115,823,132
"background",47.0833333333333,-15.75,26.7929992675781,12.6227502822876,63.7456245422363,191.232818603516,35.5637512207031,15.7620000839233,19.8017501831055,27.937915802002,25.0169582366943,28.5377502441406,24.0691661834717,1459,437,2,128.325286865234,1055,8,761,8
"background",48.75,-19.5833333333333,23.6996669769287,8.49600028991699,60.7768783569336,223.733200073242,30.3622493743896,16.3832492828369,13.9790000915527,26.25,23.0266246795654,26.25,20.9382495880127,2809,440,82,48.9251976013184,1206,336,1206,546
"background",47.9166666666667,-15.9166666666667,25.5027923583984,12.6412086486816,67.8367462158203,191.691635131836,34.1672515869141,15.5325002670288,18.6347503662109,27.0000419616699,22.777416229248,27.283374786377,22.777416229248,1464,438,0,129.400466918945,1066,2,775,2
"background",46.75,-17.4166666666667,25.6102085113525,12.9205837249756,70.5628280639648,156.483154296875,34.1412506103516,15.8304996490479,18.3107509613037,26.6085834503174,23.3245010375977,27.1431255340576,23.3245010375977,1604,412,1,117.573997497559,1073,7,465,7
"background",46.25,-16.25,26.5482292175293,12.46399974823,69.8292694091797,147.591033935547,34.5999984741211,16.7507495880127,17.8492488861084,27.3296661376953,24.8073749542236,27.9981250762939,24.3931655883789,1513,441,6,120.653099060059,1045,22,357,22
"background",57.75,-19.9166666666667,24.0822925567627,5.35208368301392,48.9893188476562,204.951110839844,29.6000003814697,18.6749992370605,10.9250011444092,26.5416679382324,22.720832824707,26.5416679382324,21.5125007629395,1521,256,45,57.8449211120605,685,154,685,201
"background",48.5833333333333,-20.5833333333333,23.4951248168945,7.96941661834717,58.3455352783203,225.307846069336,29.7320003509521,16.0729999542236,13.6590003967285,25.9943332672119,22.9400005340576,25.9943332672119,20.6235008239746,2712,414,73,49.0616645812988,1163,319,1163,529
"background",55.25,-21.25,22.1159591674805,6.41399335861206,52.0903587341309,220.929092407227,28.2320747375488,15.9188680648804,12.3132066726685,24.7672958374023,19.9977989196777,24.7672958374023,19.4267292022705,1343,207,48,52.2726936340332,592,167,592,181
"background",43.9166666666667,-12.4166666666667,25.1499996185303,7.88916683197021,69.8774719238281,128.430084228516,30.0750007629395,18.7849998474121,11.2900009155273,26.3291664123535,23.9016666412354,26.3491668701172,23.3850002288818,1833,357,37,64.2034072875977,877,174,707,182
"background",47.25,-15.75,26.6204795837402,12.9685840606689,64.7038040161133,189.502990722656,35.7220001220703,15.6789999008179,20.0429992675781,27.7571258544922,24.748498916626,28.3923740386963,23.9005832672119,1469,443,1,129.594451904297,1073,4,769,4
"background",44.5833333333333,-24.25,24.3364677429199,15.8066453933716,66.8145217895508,324.947814941406,34.8945007324219,11.2370004653931,23.6575012207031,27.6218738555908,21.0290412902832,27.6218738555908,19.9670829772949,596,145,5,101.762977600098,382,20,382,26
"background",44.9166666666667,-18.25,25.642219543457,12.6671876907349,66.9504318237305,173.1318359375,33.8074989318848,14.8872499465942,18.9202499389648,26.8438758850098,23.3482093811035,27.1468334197998,23.0936260223389,1461,366,2,110.058944702148,935,13,450,13
"background",47.0833333333333,-21.75,17.433521270752,10.5202083587646,61.7818260192871,262.574584960938,25.1892490386963,8.16125011444092,17.0279998779297,20.1416664123535,13.7959175109863,20.1416664123535,13.7959175109863,1257,264,25,90.429443359375,732,81,732,81
"background",47.75,-14.75,26.0502395629883,11.4431734085083,75.0351867675781,107.320320129395,32.9556159973145,17.7052059173584,15.2504100799561,26.625114440918,24.4763469696045,26.8701362609863,24.4763469696045,1566,444,3,120.604759216309,1086,11,670,11
"background",44.4166666666667,-19.75,26.1550426483154,10.8813467025757,64.6907577514648,214.096603393555,32.7654190063477,15.9448595046997,16.8205604553223,28.136058807373,23.1273365020752,28.1588001251221,23.1273365020752,905,278,2,129.320709228516,671,7,629,7
"background",50.0833333333333,-14.0833333333333,25.0036735534668,7.8081545829773,62.3124694824219,178.565155029297,31.2844085693359,18.7537631988525,12.5306453704834,27.066577911377,24.2042121887207,27.066577911377,22.7697143554688,2088,284,86,34.7142066955566,762,326,762,387
"background",45.75,-20.75,24.8781051635742,13.4703750610352,64.5465240478516,241.113876342773,34.1987495422363,13.3295001983643,20.8692493438721,26.9388332366943,21.4368343353271,27.0691661834717,21.4368343353271,1417,371,6,116.819938659668,981,22,781,22
"background",45.4166666666667,-21.4166666666667,25.2244262695312,13.3852291107178,60.9881858825684,283.08935546875,35.101749420166,13.1545000076294,21.9472503662109,27.6994171142578,21.2511672973633,27.9069576263428,21.2511672973633,949,252,3,118.791168212891,670,12,542,12
"background",40.5833333333333,-15.0833333333333,25.7615299224854,10.9683790206909,69.640510559082,174.497940063477,32.792121887207,17.0421237945557,15.7499980926514,27.2786521911621,24.9876136779785,27.4371013641357,23.3198623657227,920,185,4,92.839241027832,544,33,480,61
"background",47.25,-24.0833333333333,22.8317089080811,11.363166809082,63.095401763916,258.389434814453,30.8642501831055,12.8547496795654,18.00950050354,25.4747085571289,19.7118759155273,25.5588760375977,19.3349170684814,1823,346,47,71.0588455200195,913,179,879,200
"background",45.5833333333333,-21.4166666666667,23.6890621185303,12.7931671142578,61.6775932312012,269.308746337891,33.2102508544922,12.4682502746582,20.742000579834,26.1016674041748,19.8933334350586,26.2543754577637,19.8933334350586,994,269,3,118.44945526123,698,12,578,12
"background",44.4166666666667,-22.0833333333333,24.6851673126221,14.3771667480469,64.6157531738281,278.207550048828,34.570499420166,12.3202495574951,22.2502498626709,27.3223342895508,20.7900829315186,27.3931674957275,20.7900829315186,796,209,3,112.878982543945,540,13,450,13
"background",45.9166666666667,-19.4166666666667,23.6095409393311,13.1786251068115,66.9050674438477,194.723693847656,32.2492485046387,12.5517501831055,19.6974983215332,25.2224998474121,20.8116664886475,25.3124160766602,20.8116664886475,1483,367,5,107.906188964844,927,17,776,17
"background",46.25,-17.5833333333333,25.5425834655762,13.2300834655762,69.8286437988281,160.882568359375,34.1367492675781,15.1902503967285,18.9464988708496,26.5409164428711,23.179874420166,27.0661659240723,23.179874420166,1617,417,3,113.504745483398,1046,13,483,13
"background",47.25,-21.4166666666667,18.3901042938232,10.3551664352417,61.258674621582,262.976196289062,26.1180000305176,9.21399974822998,16.9039993286133,21.1396255493164,15.2877502441406,21.1396255493164,14.7689170837402,1353,265,30,83.3005218505859,747,100,747,104
"background",44.9166666666667,-17.4166666666667,24.4209995269775,12.2842493057251,68.7894668579102,161.258316040039,32.1307487487793,14.2729997634888,17.8577499389648,25.5634174346924,22.044958114624,25.763916015625,22.044958114624,1477,382,2,110.986236572266,942,13,423,13
"background",40.0833333333333,-12.5833333333333,25.907958984375,10.6257085800171,76.8683700561523,107.970573425293,32.359001159668,18.5357494354248,13.8232517242432,26.8181247711182,25.27170753479,26.9184169769287,24.3574161529541,981,227,3,105.798858642578,617,14,415,23
"background",45.4166666666667,-23.75,23.4271774291992,15.4363536834717,68.6953277587891,276.858581542969,33.5767478942871,11.1059999465942,22.4707489013672,26.1743755340576,20.4122924804688,26.1743755340576,19.550874710083,775,186,6,104.772727966309,499,22,499,24
"background",46.5833333333333,-24.0833333333333,22.6083431243896,13.757604598999,64.2736053466797,297.285827636719,32.431999206543,11.027250289917,21.404748916626,25.8092918395996,19.5300827026367,25.8092918395996,18.5656242370605,1069,255,14,100.56404876709,655,46,655,50
"background",49.5833333333333,-16.9166666666667,24.16455078125,8.32025718688965,63.6348457336426,200.032943725586,30.651538848877,17.5765380859375,13.0750007629395,26.0300636291504,23.4969234466553,26.4253845214844,21.6672439575195,3274,430,99,42.3125190734863,1239,361,1229,604
"background",46.0833333333333,-20.9166666666667,22.5264892578125,13.0431880950928,64.2307968139648,248.956314086914,31.8222503662109,11.5155000686646,20.3067512512207,24.8050003051758,18.9967918395996,24.8641662597656,18.9967918395996,1238,326,6,115.319091796875,842,20,710,20
"background",49.25,-13.4166666666667,25.0037078857422,10.3047504425049,70.9424743652344,142.202514648438,31.6965007781982,17.1709995269775,14.5255012512207,26.1577072143555,23.0830001831055,26.203540802002,23.021915435791,1592,351,17,99.1764221191406,966,60,744,69
"background",47.0833333333333,-20.75,16.5389366149902,11.366208076477,63.4655723571777,265.575744628906,24.8352508544922,6.92600011825562,17.9092502593994,19.2409992218018,12.8806667327881,19.2409992218018,12.8806667327881,1342,281,19,92.5037384033203,766,59,766,59
"background",46.0833333333333,-24.75,23.9695529937744,14.0892705917358,65.9826278686523,301.044128417969,33.4659996032715,12.1129999160767,21.3530006408691,27.2237091064453,20.843542098999,27.2237091064453,19.9855823516846,610,116,11,79.0839920043945,334,39,334,59
"background",49.25,-12.0833333333333,25.6826629638672,8.28415870666504,70.6832046508789,116.811370849609,31.1594429016113,19.4393196105957,11.7201232910156,26.5785865783691,24.7262134552002,26.7097015380859,24.0509815216064,1088,300,10,116.097007751465,740,48,495,60
"background",47.4166666666667,-22.75,23.2409267425537,9.60568809509277,59.8559799194336,245.007247924805,30.3022499084473,14.2542495727539,16.0480003356934,25.8719577789307,21.6709575653076,25.9292507171631,19.9976253509521,2269,384,60,68.2295303344727,1138,228,1047,272
"background",45.4166666666667,-25.25,23.9946880340576,12.2413749694824,61.1808700561523,315.572967529297,32.872501373291,12.8640003204346,20.0085010528564,27.4074993133545,20.6607074737549,27.4074993133545,19.8343334197998,480,97,10,76.6010437011719,262,36,262,55
"background",45.9166666666667,-23.9166666666667,21.2339382171631,13.4373750686646,68.2932281494141,260.339080810547,30.1084995269775,10.4324998855591,19.6759986877441,23.9073753356934,18.4314994812012,23.9073753356934,17.5942077636719,878,201,10,100.726219177246,548,34,548,35
"background",49.0833333333333,-13.75,22.2404689788818,11.3042707443237,72.5993957519531,165.978424072266,29.4794998168945,13.9087495803833,15.5707502365112,23.683666229248,20.0024585723877,23.7602081298828,19.9772071838379,1516,321,14,99.8544235229492,908,47,886,55
"background",43.75,-22.25,24.8602924346924,14.0818748474121,66.3441314697266,266.908294677734,34.007251739502,12.7817497253418,21.2255020141602,27.6027088165283,21.1848335266113,27.6027088165283,21.1848335266113,703,173,2,113.580368041992,480,11,480,11
"background",46.75,-20.0833333333333,16.4754066467285,11.9535627365112,65.0091781616211,253.804153442383,24.9272499084473,6.53975009918213,18.3875007629395,18.9628753662109,12.9137086868286,18.9628753662109,12.9137086868286,1441,315,9,97.5727462768555,855,29,855,29
"background",45.5833333333333,-18.5833333333333,22.3023548126221,12.8589162826538,66.270263671875,190.033538818359,30.8444995880127,11.4407501220703,19.4037494659424,23.7231254577637,19.4818325042725,23.8568344116211,19.4818325042725,1639,383,5,106.092361450195,1018,18,846,18
"background",40.4166666666667,-15.25,25.0302181243896,10.9610624313354,69.0177993774414,178.451858520508,32.3269996643066,16.445499420166,15.8815002441406,26.5356674194336,24.2771244049072,26.7843322753906,22.5431671142578,924,191,4,91.0592880249023,541,37,355,66
"background",43.5833333333333,-22.25,24.8591461181641,13.8546667098999,66.3315277099609,264.560394287109,33.8339996337891,12.9469995498657,20.8870010375977,27.6113338470459,21.2356243133545,27.6113338470459,21.2356243133545,643,167,2,116.115570068359,448,10,448,10
"background",49.0833333333333,-18.25,22.9657707214355,9.38345813751221,63.2542953491211,230.096542358398,30.1854991912842,15.3509998321533,14.8344993591309,25.5613746643066,20.9003753662109,25.5613746643066,20.064208984375,2366,361,86,49.2059288024902,1021,300,1021,366
"background",44.0833333333333,-21.75,24.7805938720703,13.0193538665771,64.6097717285156,263.144104003906,33.4252510070801,13.2744998931885,20.1507511138916,27.404333114624,21.1351661682129,27.404333114624,21.1351661682129,760,203,2,117.331230163574,528,9,528,9
"background",46.9166666666667,-24.75,21.7363758087158,11.7859172821045,65.3285140991211,258.856292724609,29.9612503051758,11.9202499389648,18.0410003662109,24.5419578552246,18.8117084503174,24.6445007324219,18.3308753967285,1176,193,33,58.1360778808594,534,132,515,163
"background",49.75,-13.9166666666667,22.7309589385986,9.09170818328857,66.3579864501953,188.321105957031,29.4027500152588,15.7017498016357,13.701000213623,24.6423759460449,20.9790840148926,24.7527084350586,20.2605419158936,1780,267,52,54.8255195617676,772,208,758,218
"background",48.5833333333333,-20.75,23.4283332824707,7.77666616439819,57.6904067993164,224.813003540039,29.5799999237061,16.1000003814697,13.4799995422363,25.9233341217041,21.4866676330566,25.9233341217041,20.5766658782959,2657,403,77,48.3152465820312,1137,320,1137,520
"background",49.4166666666667,-13.5833333333333,20.7612190246582,10.275354385376,71.1183242797852,178.295181274414,27.5862503051758,13.1379995346069,14.4482507705688,22.4377918243408,18.3820838928223,22.5009155273438,18.3820838928223,1458,287,20,90.1618423461914,816,76,801,76
"background",49.4166666666667,-18.4166666666667,23.6677093505859,8.25833320617676,60.6116142272949,219.752395629883,30.2125015258789,16.5874996185303,13.6250019073486,26.1729164123535,22.9104156494141,26.1729164123535,20.9229164123535,2462,368,83,44.0878143310547,998,306,998,432
"background",45.0833333333333,-20.5833333333333,25.5999374389648,13.4977922439575,63.9736099243164,241.437606811523,34.6875,13.5885000228882,21.0989990234375,27.6817493438721,22.1722927093506,27.8077087402344,22.1722927093506,1053,285,2,120.831726074219,749,9,579,9
"background",49.9166666666667,-14.5833333333333,23.5653858184814,8.50947952270508,63.6056289672852,198.142791748047,30.27174949646,16.8932495117188,13.3784999847412,25.769416809082,22.7737503051758,25.769416809082,20.9851245880127,2442,325,86,41.0665321350098,942,318,942,405
"background",45.75,-25.4166666666667,23.4680862426758,11.3333015441895,61.7851943969727,280.632293701172,31.5794010162354,13.2363300323486,18.3430709838867,26.5648574829102,21.6380157470703,26.5648574829102,19.8027458190918,495,88,15,60.0144386291504,235,52,235,85
"background",44.75,-18.0833333333333,25.466739654541,12.3391876220703,68.0482406616211,166.731597900391,33.2654991149902,15.1324996948242,18.132999420166,26.6620407104492,23.3024158477783,26.8800830841064,23.003999710083,1445,373,2,112.184516906738,936,12,436,12
"background",48.5833333333333,-14.25,19.5763854980469,12.1801872253418,73.6252212524414,176.527130126953,27.2929992675781,10.7495002746582,16.5434989929199,21.2415008544922,17.226541519165,21.2415008544922,17.1526660919189,1421,340,6,111.695930480957,912,22,912,23
"background",46.9166666666667,-22.0833333333333,16.6653327941895,10.5891256332397,62.1409339904785,259.413879394531,24.5002498626709,7.45975017547607,17.0405006408691,19.3317909240723,13.7803754806519,19.3317909240723,13.0833749771118,1203,265,19,97.7620162963867,738,59,738,65
"background",46.0833333333333,-21.75,22.4345512390137,13.0815210342407,61.5905380249023,278.270690917969,32.3532485961914,11.1137504577637,21.2394981384277,25.0379581451416,18.5254173278809,25.1719169616699,18.5254173278809,909,256,2,118.815940856934,634,12,564,12
"background",44.0833333333333,-24.75,24.3286037445068,13.8356666564941,64.4869079589844,316.837646484375,34.0252494812012,12.5702495574951,21.4549999237061,27.721040725708,21.041332244873,27.721040725708,20.1829586029053,479,104,6,93.6719436645508,295,24,295,30
"background",46.0833333333333,-18.75,22.693531036377,13.1267709732056,67.0717010498047,191.528167724609,31.2735004425049,11.7022495269775,19.5712509155273,24.2437915802002,19.8680839538574,24.2986259460449,19.8680839538574,1612,366,6,105.897216796875,992,19,807,19
"background",45.9166666666667,-17.4166666666667,25.6034374237061,12.9038753509521,68.828010559082,161.199630737305,34.0792503356934,15.3312501907349,18.7480010986328,26.5968341827393,23.5515003204346,27.1262092590332,23.2392921447754,1566,423,2,113.865699768066,1014,12,457,13
"background",46.4166666666667,-24.75,23.5279693603516,13.9948120117188,67.16650390625,292.451171875,32.7952499389648,11.9592504501343,20.8359985351562,26.7119159698486,20.3790836334229,26.7119159698486,19.654167175293,701,130,15,75.8924255371094,370,51,370,71
"background",40.0833333333333,-15.4166666666667,25.0144996643066,11.19362449646,68.0670394897461,178.300796508789,32.8327484130859,16.3877487182617,16.4449996948242,26.4717502593994,24.3329582214355,26.7712078094482,22.519458770752,941,196,4,92.4486846923828,553,38,374,62
"background",46.75,-21.5833333333333,19.6249160766602,11.3392915725708,62.3740539550781,261.161315917969,28.0097503662109,9.83024978637695,18.179500579834,22.2591667175293,15.9766254425049,22.2591667175293,15.9766254425049,1042,255,9,107.16153717041,670,32,670,32
"background",44.4166666666667,-17.9166666666667,25.7195835113525,11.8611660003662,69.1572875976562,164.284240722656,32.9119987487793,15.7609996795654,17.1509990692139,27.0087909698486,23.3093757629395,27.136833190918,23.3093757629395,1287,357,2,118.601921081543,872,11,674,11
"background",48.25,-19.9166666666667,21.73828125,9.91310405731201,62.5965614318848,252.640991210938,29.4002494812012,13.5637502670288,15.8364992141724,24.4347496032715,19.697208404541,24.5134582519531,18.5310001373291,2271,380,53,64.2674331665039,1096,216,1012,317
"background",44.4166666666667,-12.0833333333333,24.0398559570312,8.07952880859375,70.3032836914062,115.803062438965,29.1739139556885,17.6815223693848,11.4923915863037,25.1342391967773,22.4385871887207,25.2130432128906,22.4385871887207,1750,363,41,71.7776336669922,890,143,689,143
"background",49.25,-17.0833333333333,22.5624694824219,9.56168746948242,64.3927993774414,225.523498535156,29.7912502288818,14.94225025177,14.8489999771118,25.0928745269775,20.5746250152588,25.0928745269775,19.7367916107178,2416,352,85,49.7843627929688,1034,299,1034,358
"background",45.25,-22.5833333333333,21.543270111084,13.3579578399658,63.6305351257324,268.699890136719,31.1714992523193,10.1785001754761,20.9930000305176,23.9785003662109,17.7134170532227,24.101541519165,17.7134170532227,797,196,4,104.479942321777,512,14,443,14
"background",45.75,-18.4166666666667,21.9868221282959,13.0637712478638,65.9661483764648,193.189437866211,30.7017498016357,10.8979997634888,19.8037490844727,23.4204177856445,19.1204586029053,23.5887489318848,19.1204586029053,1691,389,5,105.80785369873,1040,19,540,19
"background",45.5833333333333,-22.0833333333333,22.119270324707,13.1920413970947,62.0604858398438,274.807556152344,32.0957489013672,10.83899974823,21.2567481994629,24.6014995574951,18.228458404541,24.7838325500488,18.228458404541,833,221,2,113.141250610352,567,10,490,10
"background",46.75,-19.5833333333333,17.9590721130371,12.6277294158936,68.8403472900391,221.30891418457,25.9869995117188,7.64349985122681,18.3435001373291,20.1106243133545,14.8559579849243,20.1106243133545,14.8559579849243,1575,336,8,97.9162292480469,918,27,918,27
"background",49.9166666666667,-16.25,24.2981052398682,7.92803001403809,62.5822219848633,198.739318847656,30.6681823730469,18,12.6681823730469,26.6121215820312,23.4469699859619,26.6121215820312,21.8318176269531,2456,367,89,48.0162620544434,1039,295,1039,406
"background",49.4166666666667,-18.0833333333333,23.6088600158691,8.86043834686279,62.6785621643066,218.97966003418,30.541051864624,16.4047374725342,14.1363143920898,26.1390342712402,22.8679828643799,26.1390342712402,20.9081573486328,2520,331,101,40.0232315063477,960,340,960,435
"background",49.0833333333333,-12.0833333333333,25.9432697296143,8.11474323272705,70.9426116943359,118.57551574707,31.2256412506104,19.7871799468994,11.4384613037109,26.8940181732178,24.9358978271484,26.9435901641846,24.3042736053467,1121,310,10,116.448348999023,764,47,510,59
"background",47.25,-18.4166666666667,18.3982925415039,12.0270833969116,66.3325347900391,230.363006591797,26.554500579834,8.42300033569336,18.1315002441406,20.5090827941895,15.1354169845581,20.5090827941895,15.1354169845581,1409,356,6,110.084053039551,907,21,907,21
"background",44.4166666666667,-23.4166666666667,24.2774066925049,15.7431869506836,65.2844772338867,313.256286621094,34.8872489929199,10.772500038147,24.1147499084473,27.2748737335205,20.8911247253418,27.2748737335205,19.8604583740234,659,169,4,106.746856689453,431,18,431,20
"background",43.5833333333333,-23.0833333333333,25.0852737426758,14.089093208313,66.4564437866211,292.106781005859,34.0250015258789,12.8245096206665,21.2004928588867,28.0789222717285,21.972957611084,28.0789222717285,21.1040859222412,575,144,3,111.165046691895,392,13,392,14
"background",45.4166666666667,-25.0833333333333,24.0409374237061,12.9087915420532,62.7020874023438,316.001892089844,33.172248840332,12.5847501754761,20.5874977111816,27.4031658172607,20.745584487915,27.4031658172607,19.8538761138916,490,101,8,81.4462280273438,278,30,278,48
"background",47.25,-22.9166666666667,21.8298854827881,9.93827152252197,60.5807418823242,254.547958374023,29.1347503662109,12.7297496795654,16.4050006866455,24.4830417633057,18.9219589233398,24.5725421905518,18.4496250152588,1975,351,50,73.498893737793,1016,188,974,217
"background",47.75,-19.5833333333333,16.423957824707,11.357250213623,64.5179214477539,264.098266601562,24.6747493743896,7.07149982452393,17.6032485961914,19.0813331604004,13.085958480835,19.0813331604004,12.8735828399658,1424,274,28,86.0346755981445,779,87,779,90
"background",47.75,-13.9166666666667,26.1375007629395,9.0444450378418,71.2628555297852,112.546997070312,31.8666667938232,19.1749992370605,12.6916675567627,26.8652782440186,24.5972213745117,27.2083339691162,24.5972213745117,1809,480,13,106.995780944824,1150,42,755,42
"background",47.4166666666667,-17.25,21.2952404022217,12.9885206222534,68.1669006347656,199.172378540039,30.4322490692139,11.3782501220703,19.0539989471436,23.0191249847412,18.4716243743896,23.1641674041748,18.4716243743896,1509,409,2,119.752586364746,1018,7,824,7
"background",46.0833333333333,-19.25,23.5807285308838,13.3101253509521,67.0062713623047,196.062362670898,32.1969985961914,12.3330001831055,19.8639984130859,25.0295829772949,20.8001670837402,25.2929992675781,20.8001670837402,1478,346,6,106.022041320801,905,18,745,18
